"x1","x2","x3","x4","x5","x6","x7","x8","x9","x10","corr1","corr2","corr3","corr4","corr5","noise1","noise2","noise3","noise4","noise5","noise6","noise7","noise8","noise9","noise10","noise11","noise12","noise13","noise14","noise15","noise16","noise17","noise18","noise19","noise20","noise21","noise22","noise23","noise24","noise25","noise26","noise27","noise28","noise29","noise30","noise31","noise32","noise33","noise34","noise35","noise36","noise37","noise38","noise39","noise40","noise41","noise42","noise43","noise44","noise45","noise46","noise47","noise48","noise49","noise50","noise51","noise52","noise53","noise54","noise55","noise56","noise57","noise58","noise59","noise60","noise61","noise62","noise63","noise64","noise65","noise66","noise67","noise68","noise69","noise70","noise71","noise72","noise73","noise74","noise75","noise76","noise77","noise78","noise79","noise80","noise81","noise82","noise83","noise84","noise85","noise86","noise87","noise88","noise89","noise90","noise91","noise92","noise93","noise94","noise95","noise96","noise97","noise98","noise99","noise100","noise101","noise102","noise103","noise104","noise105","noise106","noise107","noise108","noise109","noise110","noise111","noise112","noise113","noise114","noise115","noise116","noise117","noise118","noise119","noise120","noise121","noise122","noise123","noise124","noise125","noise126","noise127","noise128","noise129","noise130","noise131","noise132","noise133","noise134","noise135","y"
2.70747747477663,5.1581026505757,2.84975365700154,2.24785145094237,4.71799515034746,6.2652877702607,6.929626595632,4.39583715632475,0.755028216309337,2.44866555261504,-30.1824522925162,-0.367302144435397,-0.387118220728471,6.07873282484617,-2.69252144138606,4.01812499607079,2.24145499010292,5.14713223836078,2.40951141247168,2.50242731996855,-0.194358228799431,1.09610515836106,1.0945310020682,3.30138677996026,0.331237832440698,4.737247236107,3.39088443665399,3.46466060508679,5.36815937569155,4.64079236321156,2.54945206715467,0.912124519360715,1.40836303055712,3.95608110493791,4.19754734118445,3.764550918064,3.53636965748585,4.10856583269961,2.41551700600075,0.575576465244725,4.1794242590351,2.33508655714658,3.12840182761683,5.16479082868995,3.77502127758381,3.05216310780822,1.62640475402332,0.424285457824198,-0.146782186870241,2.7004155584624,2.7580688809955,3.74628989327303,6.05449090607543,5.88383888612005,4.07239133455022,2.71340164132751,0.906665772220767,4.99007224735922,0.150003596190118,4.49597301946232,1.56942439462573,4.01236352953756,2.66093898447953,4.54887769393895,2.89089208641439,3.55985808723719,0.233241059646633,3.80016953691616,1.06036101194517,-0.33539704175805,1.15154260009546,4.50824187821765,4.6789299645768,3.46105950065397,1.2322520064961,3.20117327700149,1.3404601660921,3.41242017880765,1.24983580357844,3.59786733670823,1.9795869669583,0.00719208207624478,3.55327467954962,2.49696071711946,3.65864062473972,1.62297265448965,2.53047159513464,2.46811564761018,5.713057438854,5.1251378031004,1.5485630996926,0.522282740236348,2.24126603433968,2.26117257785283,3.73199281257235,3.84926755781491,4.92216784792174,1.34967477390235,5.31877203787675,4.68142889685035,0.946497109182127,0.972355381124435,2.93483442485809,3.94585412033927,5.686884164311,4.10894229586368,3.86418639818435,2.08451799759084,4.99823859687454,3.69262388480389,2.05029826682438,2.43722604437932,5.07966069353624,4.94905049259218,1.00227410415493,2.89212222631455,2.34993140636002,4.73610441741107,2.95177150500582,2.90343802135343,5.3962774748678,3.38209789537707,4.3808258042789,4.53712887098321,1.34156815814769,2.97503259030859,2.8099610228405,1.91302052664,2.89410541997335,4.10347337994965,3.21598929422939,1.57684954712936,2.16723894183273,2.55268128877857,4.99624014058733,4.39810921233323,0.990592427752569,3.38068426682088,2.05958933006495,3.95628077130593,0.65552638179379,5.75613856515697,3.24766131282319,4.10320162219459,2.40032104875956,1.94290463088874,4.32091149469397,-2.26176472173702,4.33923986597758,3.20938871214982,38.8016518973614
2.13511345830476,4.25549901360371,6.18029562414027,3.40891687402256,4.77971611501169,0.972631339042282,6.46850423921645,6.35853449722408,2.96519333497849,0.211555801793647,-26.5039393806831,-1.56514906974025,0.105838570881153,5.22949520688972,-1.17622050640379,1.37784511270349,1.41125557158562,4.86308727279045,2.70801286763841,3.03746051438713,2.70068976637984,1.3079781831724,3.65264319407873,1.96113329652639,4.40784840110423,5.1224211737773,4.4333088529197,3.77144940510028,3.99826241866725,3.70344670748394,0.910178920317426,1.3118496680849,2.96245121830365,4.38632135333588,2.94234059293748,4.50039152783343,2.61876913560454,4.99112937540357,1.92009423480482,1.42478329610389,3.40375259201041,3.26619206403271,5.23064146250817,5.08768750835551,4.16818725412308,2.76832984031247,1.32287523178221,0.61874983880301,1.15941855400229,0.515349236893252,3.7818984913861,2.28923730535395,4.08993303634922,2.09289945799889,3.95373098448996,4.34284879815894,2.41363454812534,3.52084908902411,3.44112934203909,2.56252964793646,3.55485571005671,1.37749029075267,2.69580679845975,4.05305256070572,1.7526011927493,4.95302717123818,0.50741387167487,3.33214097865876,2.3414463953623,0.0780684659835311,1.25090903138716,6.00228425573837,4.04720336043949,3.75120519711377,3.31270062281599,3.56021726471786,1.77256748265002,4.85913095762347,2.15698640379135,2.48342336872912,1.76047905142336,2.66554324512453,1.45940819074437,-0.0399545464718896,3.36817956434719,1.42355962000653,1.307111404744,3.53095782910053,5.1448411313421,4.32813128625806,3.64636157564473,0.277303870817188,3.2696249455916,2.1121551488093,1.99433355597262,1.6945999541686,6.2407607940548,2.1818535872283,2.37576056914886,2.70157380444484,1.53195796285535,-0.907533818765113,3.67156974729979,3.86706093696223,4.01915450518629,2.58793795673885,2.79888757919946,1.58273194221677,4.25757707939562,3.80201564212568,0.245235217494801,1.06332104272319,3.74801469925182,6.00132565976225,2.41079851511358,5.60095545158668,2.32106718902072,7.18129622379993,3.97070757934454,4.41498178416042,4.41076396909056,3.38928253724215,2.59759041188008,4.73844262287672,0.332239098626065,3.11338439496891,3.32425314570743,3.30440649204474,3.39252813572706,1.66530381212416,4.08169231488665,1.66629252342158,2.05702052959976,2.58352021268826,3.85344085852875,4.46534712764581,0.15863064477048,3.55605953813457,2.45861619150676,1.6484107245793,1.83678603989051,2.69013034238555,2.21878763003357,3.6743839290128,0.496917547233605,3.56846432801091,3.43375954777914,-0.580126095393817,5.93235793018369,3.24228607085663,28.0934447912021
2.53216177634085,6.10943201334576,0.267159977990479,0.840492609887112,3.3255230779868,2.702744633282,4.65214398601241,4.93111271222201,3.39888662390724,-0.640533339016712,-22.5702081964388,-0.116395332289364,-1.33538265519097,6.06053905543928,-2.3326767379194,0.917456585394508,1.53376488122738,5.37338304239586,0.628576273439024,3.13215920809629,0.632032063825369,0.296969838275835,3.38597622637725,4.05250259963656,0.623796116412734,5.52492122924076,5.52237411443864,4.39255365770745,5.52139275767359,4.87317728931656,2.18369803075105,2.42098070116838,1.95580229091279,3.39844620228983,0.466185670896662,2.7454921459818,2.42372777846935,5.13078711515407,3.05195772789678,4.0606380339872,1.34068113290951,2.35088300253622,4.90002753255527,7.5600020993784,2.61233567614217,2.96484693635974,1.79185279110563,2.04673181235793,0.116088293326624,0.575511588376567,2.50919417413503,3.13358896119765,4.76434460766604,5.10957529324199,3.32351454597996,0.92013313654393,2.74407590190031,3.18145785540572,1.44001162780809,4.63935387058966,1.93282054865505,2.76204805256951,5.24956640398178,5.00533706123472,2.97173542624878,4.05021358202554,0.891757088957677,4.64486320508152,1.71111924239321,-0.319092166919946,1.5510693421122,4.38652418147444,4.85188681549835,5.34505949513808,1.49892610098263,1.93450830101908,0.0556888945623257,3.73680877478087,0.864666935416335,3.77552829265146,2.5730690636559,4.22824543996368,2.03576785590152,1.0473395226895,7.06166135848353,1.14879840566553,2.33964965316191,1.96870263127104,4.98789431054705,4.21799290974375,3.04626085808539,0.381410761611586,3.32677221573241,1.41578361880624,2.76637639273549,3.62043074345965,4.8604379104502,3.6841107728202,3.9502563032483,5.97556456755312,1.12910214105088,4.14843350191583,3.15434162834885,4.99505534979546,4.6368186872846,2.78711978854198,2.64610878872288,4.66320197243984,5.58179922314586,3.9874491403474,3.13073071838859,0.599599376669928,1.2612140341015,4.82715314179198,2.97172631902284,4.27450620724835,3.08656138762915,4.03880052918718,3.59746902032352,3.25370373855031,4.6675857031709,4.63281164660441,3.4405740546323,4.19671247303425,1.90143465559872,3.98580160155443,4.00307242059316,2.33092824061664,1.50235832112479,3.26437976774255,6.18772672862097,0.394956700270732,1.88802257365472,0.377791995790914,5.32549418830145,5.1169695577544,-0.384802282974112,2.89641383382548,1.36983544735413,0.658358809542628,3.96936262119629,2.84124283708694,2.94471307185298,2.20933844951977,0.727441581278357,3.1473651812394,3.31313440415789,-0.227750021425751,4.79356625534168,3.61569272590959,8.63100683568656
4.36867162683984,4.27025564099556,6.60200808412141,1.59642823701193,3.28576665253543,1.45986981685955,3.46454938870802,1.09774943711637,2.40277901916908,0.577286303054317,-25.3609320924515,-2.15382545184095,-1.47305540020271,5.92719897431335,-2.55139743204722,2.89545510936757,1.83493429942093,4.04937215260358,2.12034842683608,1.55783433965357,0.792175541822495,-1.23230072653121,2.91674789516514,1.21294706974583,3.83638599795295,4.4661171887076,5.1014758624512,3.18102263420199,5.18391356762816,4.22533769616095,1.7045021625931,0.949213584350207,1.50921859732483,5.24926552882837,2.99249686200836,4.50346233587938,4.54308242553538,5.1523938751265,2.55216455599264,2.82086463405056,3.24400370320542,2.12950394207857,4.25262926998409,6.39269154460346,1.37293856195922,3.17309028342629,2.42938068436909,0.805216484695331,0.642230455563214,-0.559171264528976,3.46887157691428,2.82304763879079,5.74358651676881,3.84620854375365,3.17678025180139,1.77022409364659,2.01280849125412,5.57232989480546,0.586748688133199,5.04400404866226,3.89772770895228,4.01309973652884,4.75784224478399,4.3700846247943,1.65374413271618,3.40134137059863,0.430582678006382,5.92402219092407,3.27420983461564,1.26536905774867,2.30862090046624,5.29842849941367,3.10121368223452,5.46396360249726,-0.230736608394312,2.48964552284231,1.07058551881269,2.81284198982233,2.28863974272844,3.61777541826967,2.27443876610965,3.94006829496521,3.33760938724519,1.08456813238538,5.71554425422628,1.31338740197761,4.53408546634302,2.75258656629921,4.50079785239958,4.59910656987076,0.833170898674751,0.374886434931466,5.60768907964655,1.09833738411788,2.48375942335901,2.49130464667149,5.24047660011095,4.04494398819029,2.78022712332496,5.75147403629598,3.45799950563616,0.472028350925229,2.32761046626676,4.236792379336,4.87363331532997,2.70936949987716,3.93315893310594,3.55989070886207,5.2886241943679,4.03434894488053,0.616666297053313,-0.444720609253936,5.45546270649962,6.14632477168157,0.632489660650409,2.51526635119702,4.32687276618787,4.02248313675694,2.27887087614995,5.29533328803783,5.81218271871883,3.31913958011402,4.79277368215108,4.62864788688819,2.23250633254522,3.60344201358549,1.81815671492047,4.51402532044582,1.11962577157006,2.55573627062129,3.42320332008985,2.37028680325481,2.79802504691861,1.22722167212269,4.59815017409315,4.46189248156621,0.707899057548294,4.65457509395976,2.12992617584976,3.56167277964256,1.39430190423893,4.20652702472379,0.0093297448386358,3.12441320633177,0.666266395032745,1.11175047853035,2.03491997653377,2.21819173823604,4.56356594829741,1.75719365195085,28.1193232547337
3.144039594292,4.69941163626243,1.29448681219237,-1.13747033113699,-2.77132273291623,-6.09204863333804,4.48353577690582,3.61613541437876,1.41092465015024,0.332195259592784,-21.9365787606457,2.26842966032309,-3.74087098015513,4.8754790327237,-2.10578789440368,3.31566238670418,1.72290647880335,4.66891519227122,1.48624370135194,1.72085484515939,1.90782828222958,-0.525794860682747,2.79416354552612,2.39665956730284,0.771464215915612,4.64480732088746,3.2878720947896,3.46397305992509,5.68243918053335,4.70756167503212,1.56519869739327,0.896238082273691,2.23856483213743,3.87836902008491,2.47226131093429,4.29629374331741,5.12439440775302,5.655885217076,0.641520549646609,1.03407381300994,0.959012704000797,2.40422363114605,4.39323720921559,5.47693572241477,3.65612955225755,4.37123469493438,2.26878604188248,-0.50614847572677,0.924523331529225,2.35087134779235,1.92709651750395,5.32944012122848,5.21236971058512,2.49251029379851,2.83594039711592,2.00603209245395,1.99437273094572,5.96421541541487,1.36935634691991,3.44628913638495,3.15612692461968,3.24904132406822,2.54412891976917,5.41349725416828,2.00249565118909,3.94576570212673,1.17683011092463,3.21448769001151,3.94842094735456,2.8747933557149,0.750989008549902,4.6340894619481,3.5684661931155,5.66093011912044,3.23159272769976,1.6504440119412,1.58772532131046,2.32734381296648,2.75719537376512,3.84064682123641,1.71366920713138,2.72136761588473,1.52020008456925,1.53761026841681,3.288056984057,1.9266472278931,4.04440239174219,2.7875889837815,5.2592327002804,3.51273023805493,3.66348167783737,-0.723571276274614,1.14789163606119,0.255083086817588,2.4903479161123,3.86670349731981,5.67440381101921,3.87771301539516,3.56381976034211,6.34692503900759,-0.617279363195554,0.856428791859993,3.81566047021879,4.85894262202525,5.19749448696693,3.97199591269976,2.14676640822429,1.23851209683016,3.60449041400676,4.59748918503596,1.93253466324906,-0.0224027852350979,4.42935066612679,3.44076630072946,3.19164480525539,4.05788035216708,3.14373706503335,3.91673167086249,3.71868976227346,4.97320545446323,5.59572700829615,3.97096574426627,4.86643845585377,4.61950576376484,0.939982602376764,3.25662453137345,2.46004199805287,3.17143470265123,-0.536463217187137,1.78143690889871,3.99606863088693,1.74016174656569,3.85571421716048,0.887432201331251,5.01550695492131,3.45211852303677,1.38118282632087,3.65979239752031,0.986720189502922,3.62834213683045,1.244179719323,3.72140504430964,2.21215591258415,4.88647013014084,1.01346178141905,2.82638084073357,2.89129801693103,2.80198197890628,4.11320096135978,3.10541356904971,5.74421097031606
0.673341308907631,6.08244552871348,0.410064029818304,0.60363591796913,9.48401649165468,-0.386016176964704,5.23353044782526,4.21916359164965,3.17504336387096,2.99688123389348,-17.3706120154998,-0.32961255620945,0.0770046236770554,3.22881035014427,-1.12630154240133,0.149281560608268,1.31120093353339,3.1730360946207,3.70404088078534,4.23092510113537,2.38854507327376,1.36788953754466,4.31900425887405,1.95645165051881,2.37046637990236,5.17417991445119,3.76225664798271,3.53415328647576,2.05688960084484,3.10253127687671,2.33104231193022,2.68248934510135,1.26533686968231,3.254700962123,2.57828144330738,2.85361513844548,3.51774492379913,3.58732597167367,3.16489167560079,2.795797834811,2.64921216496688,1.23742257786595,2.97700001338211,4.11744042210644,3.16882445093463,4.44574241373937,2.64815694655288,1.25343513665942,1.86458250063016,0.160314673167833,3.71763918607651,2.62783749756221,3.64438406116045,2.82440662412833,4.25888856932025,1.58430302050625,3.35622318267899,4.48594374706923,2.51621484065674,4.36209248705018,3.95219085137755,3.40123169509963,3.710533039178,4.47098945348508,3.24189824533793,5.81089356471696,1.59361483671335,5.00679333376083,2.39620420955467,1.61397919631752,2.24270521992651,3.97215323939688,4.43654906021048,4.74454542293034,2.95370693011347,1.08954650054957,1.16139657585413,2.57214611622469,3.09557128781104,3.44933803319594,3.12378648837852,3.7623221310161,1.51973222247519,-0.677004007480136,3.01995887630212,0.759696441760807,3.07310362962613,1.29586332829565,2.89994110268878,5.32929812541422,1.86378424852076,1.77433267389789,4.23046467847639,2.18169168315601,3.19674914297951,2.33591069014806,4.65916194750276,3.54940098060304,2.44615375829579,3.48769959965293,1.93450722863194,1.22464307429485,3.04809916272186,3.40571504396427,4.66595462569291,3.01516636965534,1.70665378742046,1.34701385613699,3.59789613776078,4.20622386300998,2.5541659215563,-0.00614862660585525,2.07246821060659,4.31093417975844,2.0614972784552,3.47458689749356,2.72343511754948,4.74795598705703,2.82889745098949,3.39244384974408,6.99939159993755,3.57865027375331,6.93976260534532,2.02996712938721,0.435970095974004,2.98555491743796,3.06941088489787,0.762827076365093,1.3786729253659,3.16970569424213,4.1113780304603,0.667722359774203,2.19429587618864,1.02886829603856,3.42889264151971,5.05635607014198,0.267064499207304,2.40621921223425,2.6584030169824,2.47597396221983,2.69968898629346,3.27308889970432,3.58352970841167,4.88387385250339,0.160244447491862,1.8510351835983,2.01005714894146,1.77791584111706,6.40573906536635,3.66938636355223,13.1672596288809
3.78697739642639,4.88321035854321,-1.99218927163666,-1.94540613538352,3.37309403289216,0.650073040767816,6.75200588984289,4.54407583467091,6.19716618070516,1.23174166624338,-33.085088964455,-1.04507347306969,0.478114133416142,5.46103052614916,-1.51867597993909,-1.69173230095429,0.457015223090638,3.19923294022448,2.07901763257353,2.89346870774764,2.14238472178323,3.57175633792666,3.6150822752568,1.86784429844022,1.61614440234035,3.32145487376113,4.57216778641249,3.52469173287577,4.8844638475006,3.64078280802005,0.946033980913445,2.02061059127357,0.313064396164958,4.37161468751875,4.62237866371362,5.21479194527909,2.93023111757358,5.27410569379235,1.98527629086349,2.3259338553244,0.0555344366324886,1.46038079094932,5.78819099204291,6.42945319378095,2.3223684771062,3.390391899284,1.56531835183773,0.0595982483974999,0.289359163984876,1.81709255639073,4.02261751002533,4.75650872092723,7.50625122553634,2.96847723045484,2.68955442072822,2.47328214434848,1.61333808498752,5.3087670980396,2.82664282297369,5.85751793333244,2.28275359593992,1.07111952085916,3.00870986132134,5.3633098774843,2.18045618176697,4.86681928903808,0.555886558408319,4.43918914285207,1.89397774294192,0.66323216250534,1.01845020781593,3.64647991874088,4.10266104210269,5.94398948970668,1.89681525582247,2.5955368623425,1.09423822536917,4.016400171074,2.05391606758519,4.63228508703404,3.40772121117595,1.59344209989957,3.02766339939229,0.710626066638782,5.58828782470571,3.0419132350777,1.57628225447537,1.66972708072071,3.75216755013985,5.34165046739298,2.85369547874138,2.04274493947428,2.18659593192332,3.6600800788294,2.12094548267502,2.17718724777074,3.4743888396121,4.73880379556913,3.77023807170846,4.91250777384457,2.15249824533142,0.74596492543957,2.82815545170727,1.6386768064487,4.71413343087756,4.65425005266456,3.36233600038107,2.20317057962141,5.47210495013605,4.78718513306265,1.24744384651965,2.54058468931013,3.64247222761839,4.39754566037795,2.40320651273739,3.61978734591078,2.4948969913039,4.03972828057254,1.80752298904902,3.90203078999248,5.3473343910223,3.32912591480673,3.48444686749651,2.79958910784461,0.570978143674988,3.14490309831906,3.29414741678805,1.83213652765918,1.70820654772836,3.67449251692006,3.88165887346183,1.32208885805426,1.54336593346071,1.54953429305284,4.99491394404994,5.94457667290091,0.673641048340928,3.19681488639354,0.861898836904281,1.77009614062525,3.75783432827942,4.17837015803161,2.56162382857339,3.53479176828255,0.618336332147283,3.11340721186885,3.24864792131941,2.19028059602763,6.71092379678599,1.61149238957429,-5.23476823735907
0.881670158329984,5.46788860271132,1.95780066115071,4.61364622595158,-1.4418252115166,0.0122039468083242,2.83407956904053,3.01895325270621,6.70255587390153,4.89931586864434,-11.5376702225885,-0.225364777796976,-0.525223900301119,3.71482090861139,0.0562298610777707,-0.224259244479978,1.5568253023152,4.6493962386515,1.10681377013032,2.35248399185372,0.734415650579958,-0.510988423267303,3.61479961518864,1.87077332101783,-0.224587072709005,3.46330075540986,4.6178817097995,2.33054801160118,5.60440803461197,3.74216219394406,3.46097484461979,1.50234577216873,3.00787036620986,4.57768218747312,3.08499446014769,4.5646395509758,4.68808659706841,3.55833454138097,2.14000561966468,3.61906693882874,0.854149508987117,2.49337408834278,5.61203478444673,5.7651107869466,2.41102262464313,1.94229517311476,3.27357780491632,-0.276178439040602,0.835451168768515,2.43778739157825,2.18670340778453,3.83522949185102,6.17383127791099,3.81399779233828,1.0526079781719,0.687252896585003,1.90843740500079,4.79556799433544,3.57460169216746,1.67013787381784,3.03640669514073,3.3266507900936,3.72016243876381,3.46050207943247,3.36215761472457,3.72879763517378,1.62159203959096,4.14567287135484,1.92383028830586,1.11672387216177,2.51192434922029,3.84374242966614,2.29750259395876,4.8580326703049,1.97567726847017,3.79999585344718,1.43801859679531,4.13471392915415,1.6999557483987,2.36811885266577,4.74476212627314,3.8127966961261,2.36604106998592,1.12131831605436,4.69092076548251,1.67514169785583,3.70130416179729,2.63552300339611,5.4325387802858,4.26994308150174,2.55685434091184,1.7344653483438,2.68826368879354,2.54516711546725,2.18196089151826,1.95387161442602,3.82275898629108,2.72579574483867,5.18513561465633,3.32942499064544,2.17273453532651,2.84276950895075,2.96506347162652,4.55220019610697,4.59197755451518,3.74578573932036,3.36626587507863,1.3279152912437,4.05382402542525,3.42743093066204,3.16525337866198,0.174133115587319,3.47451727608737,3.95784361561819,1.82045837708891,4.42266268470404,3.65987798849545,5.24275695681859,3.6457676361578,3.2180298282145,4.80466717075974,4.45681471619859,5.34172969299191,4.28626186073843,0.745398434386725,4.35435497427894,2.40370578730646,2.70138636375299,1.0135971213463,3.84542353150529,4.06120719616791,3.34167586304059,2.33226559317832,0.780200057840386,6.53506158634435,3.86164301593916,1.02874771307486,2.24414798976896,0.710845187778909,2.85997535656249,3.45264185772599,2.09204534863531,3.92186374143969,2.75602519154611,0.0698927395117778,3.90667433039363,1.15170815581274,-0.245431552787651,5.8755703316918,3.18171311724197,19.007269943175
3.97910268778094,6.50691280485174,9.27414943612288,4.87695800293457,6.10675666179575,0.760812802859556,3.99101392334129,6.04710277262582,-4.60597211936554,3.04620502790037,-23.6180990049771,-1.12454868812305,-3.2363119268904,6.83265540979566,-0.275641787204241,1.91579808275256,2.77000341206416,3.05800596986573,4.21127416267652,2.01699062135168,0.803876657392528,2.23032510345531,2.79361631445369,1.69881209089393,1.1193137213774,4.10462943215013,4.61799287231653,2.88448492817246,4.8020936222172,5.10113483076747,1.75894622690418,0.787962508300655,0.594212911248891,4.6675665787359,3.87031729253363,3.05018628698043,5.92350991014962,4.66969790338837,2.64678303313266,4.2577311498883,1.55432021292228,1.22376050136224,4.33339051704833,5.65700627060596,2.25647955392835,4.16802524437088,0.720947093341274,1.54458170677664,1.81622624771633,2.81875839656922,3.67743416777543,3.47468063359165,5.64855077167894,3.4733806721382,2.31202837258844,2.42499210172608,2.15502432617679,5.34481144040075,0.826788457551334,2.7370314763617,2.4561837308437,3.95959476407613,3.47352928041633,3.26381590183747,2.00936827566983,4.61058305696304,0.979235557541519,5.13167754461251,3.79617725766777,-0.487746223245705,0.43557508508632,4.98432774537957,5.87225020836793,4.10763354242439,1.01875262592911,1.68807168685768,-0.388293142818346,2.8961612880702,2.2581361558797,2.30421531668188,3.53642467207991,2.59820779671227,2.76815609209502,2.3233443655597,5.21775506670774,0.411006587785352,1.70315173273878,3.72239008503902,6.32053496537461,3.02852198103295,2.94240480522523,0.632373442556615,2.55550145239886,2.8394405029783,3.87349460154303,2.7792330765961,4.5535348326214,4.40886011288901,4.28987806559528,4.83103935413214,3.8073880179073,0.934569832683677,4.69376561947589,2.98011058556971,1.3320158232868,2.24426533822064,2.9883668092767,3.50893117402131,2.79874936984704,4.48215343557829,2.34814956865214,2.50953947174125,4.35609083722804,1.49420626541602,3.31547842633663,2.23368054231726,1.65180213564592,4.09607642727534,2.79767912069703,6.16461464943507,4.63275712226672,3.84385167520264,5.22381531025844,3.26404524306663,-0.605792761614578,4.40916112005277,3.28146188608598,1.09325685145423,-0.717479032858747,2.98398126119701,4.86163940702359,0.480628400506867,1.16714101855599,3.08062417353021,4.22805448317664,3.31461507493577,0.569377263815159,4.3965010597699,3.27249655583926,1.37782450106807,2.64395788044667,4.5164181079807,2.61214395726806,3.05356056783842,3.09423530485427,1.59852965275199,0.925656663006248,2.56815606666027,5.23611842164088,3.03131225048608,75.6152079336827
6.87367925786871,4.40748867606883,-2.17195810355193,2.03975228877704,8.9001442320071,1.91433081852542,6.48189473759645,3.47805969109689,0.674452037350738,4.04392414757601,-40.6797701031362,0.250329230826471,-0.5189553101884,3.55946032826442,0.178521786384948,1.20700801292098,2.0880771238143,5.08917399672924,4.42966535979145,2.86472423926075,0.709442569544487,2.70268353376419,3.77847159031359,0.934178103790766,0.934017497812966,3.20014337140155,4.98898783301637,3.73601164972967,6.78534348200025,4.69339928130932,2.85555712781474,1.29517233875591,3.26441433713378,4.47376614178112,3.9310381453826,3.91492486322947,3.28832599746033,8.3826031175009,1.13551953604299,0.145044312044194,1.84437989322651,1.92728974288654,4.01151111547982,5.15541191041376,2.20129448983239,1.18318343356317,3.05328036784249,0.906710990092295,0.311421151710382,1.98763309314755,3.7472765410005,5.02320178130981,6.81613039561779,4.11494822388217,1.35314039124252,1.34642814843232,3.11865190018902,5.21690651154724,1.54829749517287,4.80861849572212,2.37541386623005,2.98304775501485,4.47662172582534,3.77813730183854,2.31695856269966,3.95874366096747,0.691112723244845,3.91591935806305,1.88579715784734,2.50124448890608,0.741588471676822,3.70630555667214,4.04536372945856,5.92151165292357,2.75550772998881,1.59298492299867,-0.0981835131850306,3.99516483391601,1.30050753010604,2.54925788703368,1.76969493585419,2.39497474429999,4.13726801545726,1.51477362655628,5.71641537290669,0.527237370886065,3.66040891983242,3.21766486538847,5.06358172838902,5.31755953978272,2.6035734562929,-0.0269831362959749,2.33579799776269,1.77417051520809,4.01821897751902,3.11804967935723,3.58984073267475,3.35976288242356,4.10766360983616,4.30892791779663,1.79979541616303,1.59504217986966,1.33714290934936,4.1311114236025,2.49675296440441,4.31071431831151,2.88015756755915,3.68009291604809,3.4118575048722,4.46527576717629,1.86490870149753,1.69082172873962,5.38826227263796,4.45712767454626,4.43884268491099,4.44572478504506,1.67370953469769,3.82649022429053,0.369246223570341,4.80908295350761,5.01802950554319,2.49348438667043,3.00116421104671,4.81718881366495,1.98077292355079,5.50228993954221,3.09829049720385,2.01405978666974,0.573059840180197,3.25910723177833,5.11044045854969,-0.245402526525139,0.75305082883642,1.53973315565871,5.72261597069649,3.31598046532731,1.5593535259219,3.62731761658962,3.56888760983995,1.99456108945236,0.330953513339626,4.08268522321019,2.55832399616549,3.22192506942876,1.01582065256372,2.86462193969038,3.56364237317563,0.79591916570377,5.50649206642715,3.27291527546944,24.2015754985621
