"x1","x2","x3","x4","x5","x6","corr1","corr2","corr3","corr4","noise1","noise2","noise3","noise4","noise5","noise6","noise7","noise8","noise9","noise10","noise11","noise12","noise13","noise14","noise15","noise16","noise17","noise18","noise19","noise20","noise21","noise22","noise23","noise24","noise25","noise26","noise27","noise28","noise29","noise30","noise31","noise32","noise33","noise34","noise35","noise36","noise37","noise38","noise39","noise40","noise41","noise42","noise43","noise44","noise45","noise46","noise47","noise48","noise49","noise50","y"
0.554221735163323,3.88651986106575,4.39592133921155,3.76079788803499,3.40699389946637,2.56602985068161,1.67493483153176,41.994860308735,124.73768752479,0.0308113945192142,2.6291188646182,1.73508177821866,2.56871942086458,4.79638095977068,0.673525959798271,2.75264402813447,4.64105313537511,3.10613818575913,1.63825927582794,4.8095665471256,1.82995681795412,4.53849712284827,2.67211188310069,2.85525774471191,2.29845939024016,1.87357465737249,4.27314376514159,2.67405850383325,3.82886611325958,1.42145968319037,5.38528498535149,0.145118008716358,2.23520789542374,1.29393214619058,3.60420094121109,3.86626579936313,5.68646563235764,-0.217419400708122,-0.0768406542004232,1.11580546581261,4.23022798999455,1.88230545687586,2.399594448186,4.66805605574166,1.19231788215499,3.8630899953149,1.61321521083702,2.80150217271107,4.86155841099654,3.76715426252951,4.52507847696558,0.712950213048086,4.13950171863889,3.24813939739865,5.18509115744559,0.651273261107767,1.51016856549267,3.98068584572634,1.04581422865458,4.12006541780111,29.7887581847551
-0.205856568964296,-1.16387157645472,4.57844003736586,2.72171922794125,2.26395326781671,1.09968362750277,0.146672057907209,19.5791700661532,4.12684333589935,3.97728509863929,2.87949063822177,3.35558267084999,2.05171759079639,5.20553339632,4.05826166677763,5.77619564132371,5.03401870957958,2.30260141535591,1.51773439306399,4.4274768900669,2.93581177412025,3.7453492382727,2.6771336204825,0.929683520800125,3.92647309506209,3.36986907957375,5.24218910114225,0.513141636786381,2.93892303051889,1.10301992610917,3.51220300624455,1.34203283546346,3.64518575907154,3.48446640749937,4.74148067349859,5.29240872266963,5.121676137213,1.11027523785763,1.3489438160821,1.52445165572994,5.59462353320422,2.52559050598005,2.01360327212652,3.42625025197015,0.0527635100623385,3.4364592527545,3.0237934239152,2.03750596465244,5.50347834065295,3.60876414074483,6.0924449222676,1.93667915750811,4.19142351881414,4.53106088776744,4.94588456932202,0.224547008919824,2.68623826545153,4.50617313493417,1.59014696593601,5.06143307439988,-2.67915629469993
1.04112631384569,2.13732273156812,8.03783777345774,4.50585644437707,4.66216486237052,-0.810358278619206,-0.893394113750317,31.1929694048608,7.66943204129796,1.41240578604615,2.11573012556334,2.89656863836488,3.10263596466821,4.74962967387349,3.62629434918426,3.85661629229486,1.57311602127574,1.22705279321502,1.98138685040927,3.86874606140243,5.2728199846289,2.34188230667366,2.69932986454188,2.11802420030277,3.01443674527219,2.56209870159706,5.43994530955624,1.95686388437999,5.21711267126565,1.70343858375465,3.47689931063393,-0.559508894182223,2.47618674088642,2.78771733315765,6.18017297351892,6.08634393648428,2.22863230108937,2.27261200563454,2.45328018818928,0.880142825149598,5.4532587218692,1.48243815521683,3.73689465713879,3.15212923476577,0.617070656248797,4.16276315229382,3.91391718017653,1.9642369229295,6.31030959013101,3.20064736806251,3.87837754177705,0.528367975776723,5.5151004797942,5.00160889910792,3.23036261864684,0.46924387176823,2.20748171715441,3.26658519974936,1.03184508334746,4.58244465344088,17.9833659103427
1.63938840757114,1.63455434603493,0.0293222933419566,5.50379373774267,4.69397634762612,1.01600362080955,2.48550509280656,57.0839183268219,67.339251568935,-0.866473807308962,1.48151048525058,3.29747397215115,2.15121522846055,4.39690066205073,0.321058922634109,3.82138670701284,4.28343934222452,2.37314108538043,2.98563031639066,6.66208860257256,3.3176322434961,2.72078259236054,2.41434166666168,2.40623511009491,3.36673069617316,3.02753164089363,3.6066473586497,1.47387888776006,6.09561194929096,1.53334531309267,4.58726875052177,1.82559854813414,2.65364344305106,1.0542146952717,3.95217077364783,3.14213077545623,3.69811991502338,2.64811817606812,2.44417620060643,0.606557170769215,4.72030496637193,3.25650660210574,2.27959786981375,3.56424546488788,0.491525148787555,6.57648424556833,6.61176318063789,1.42143072323558,3.91830480834662,2.7020219217153,4.84187717128514,1.36846729382807,4.75824005050924,3.42319562470397,3.65287364553865,1.17941161529233,2.27086917806594,3.89817412427271,0.0213732358537133,4.92208185567621,16.8192736713773
0.213445644087265,5.08489116196994,2.64061524257897,3.07306094911973,2.59610301056247,-4.32828447001184,-0.731976716957582,15.1637853077769,74.9935715764077,-0.289078810656477,1.56739191473495,2.3872841725361,1.68347985766604,5.93170390435692,1.35770035466381,6.13584080661854,2.65406669592638,1.91008740064304,3.15815004091763,1.74146331540988,2.06966518386376,2.24833921326036,0.501610739675883,1.36450994484114,2.92038725747368,0.65585574792033,4.64417152679211,1.6920145262484,4.97178320584287,1.92475784026087,4.74061742029962,3.15308248907161,3.87415001712418,1.89710606828885,5.23315576352051,4.80582972398985,4.85550278247498,0.408412466054078,-0.392783947898666,1.11841918419188,6.6567931992798,3.70179133749845,1.93462611296416,3.8212139444787,2.01219484178823,3.86581888382387,2.974130538274,0.673438740946284,4.00185855134924,1.62513669310635,5.05289914929774,-0.292529360823859,3.87948827988745,3.48962989418077,2.71040587490544,1.14096286040164,0.330661004238174,5.42360683211309,-0.407304750663516,6.41999952899374,19.5146110480235
0.61451070190448,0.347842697094115,-3.1564471846184,4.02175022935953,0.93428122534616,1.77684271306786,-1.78279110060104,-7.7952319686008,5.54792433157697,0.134766780403086,0.940194676882139,2.40197829218764,4.02856407387979,4.0212856666499,2.76611315593521,4.80309549840134,4.53246276840865,3.17843747320051,1.22053533782883,3.95998660749966,2.89943027246549,0.967804722818732,3.62878299735735,-0.327928622767897,2.72547820259609,3.18672385222492,6.59494315005552,1.70765220379287,4.26416222374588,1.08110418461786,3.65648033880969,1.02846115233355,1.64644112804743,0.0622263665587941,4.01113765608467,6.8894143363361,3.14279938601906,0.995552397999092,2.52102542419745,3.0128447995602,4.86113104904577,2.79994180394844,3.88720040838863,2.55087510487703,0.517537748709851,4.41122389767876,3.67102726507037,1.93918375736095,4.18877656251309,3.73779621750395,4.2441850271061,1.68279582288391,3.90306535984345,6.5947414563439,3.84816128105918,1.39207669114056,2.63540979682375,3.34421474723345,0.639396502529196,4.20507124328855,6.88773182199882
0.524132115922294,-3.28591637304371,2.75526763087423,3.22233848458684,3.41521809296861,-0.173798020303721,-2.55491096547678,7.10762157378112,136.440801709788,-0.00518323059355619,1.60558180445472,1.77744084351388,2.07132909915598,5.4028209437311,2.35802638328746,4.43308546279416,4.13180489412763,3.937311730221,1.2199115876805,5.24186599515768,3.22061784137318,3.32409055868399,1.97560224430592,1.8830404703518,1.73079327190807,4.16872055634096,3.53729419715026,0.505210387401126,5.24399355636237,1.34362382244076,6.30911853619199,2.08720733509096,2.57394291706424,2.314919032645,4.06877359568816,3.72922939554381,3.05248663178758,0.205471111338557,1.03818690625782,-0.131604352552593,3.40541956744281,0.570313147626861,3.20463669999341,3.84129180088998,0.132154091889824,4.1595856312584,4.8148319406771,1.49492511135063,2.53814327411659,3.2205703087083,3.10105897881247,2.85685294272006,5.06998152124147,4.72886873188446,3.4829770135305,1.7914953097816,1.40901016757954,5.89651659457717,1.23291110934176,4.06461325533946,-14.5850079800494
1.71975069147444,-1.25547884051805,10.042142280114,5.3040752112884,2.66930482324209,3.71841197281461,-0.482333731355776,17.2529515238039,13.0781539672991,-0.534635085719827,0.911384519762388,0.842922819726259,3.32169596696409,4.75071596307341,3.75554077117261,5.38351726753009,4.50409271472324,2.42212117458561,2.30972327526177,4.34876901732142,1.50288887460828,1.97617011951823,1.30258088256911,0.793160340651084,2.8039095358882,3.20513095053241,4.14743206500614,0.33324327406371,4.06573713469456,0.962707612971968,3.34310350672844,0.866366735449136,3.76417146775997,2.5882952721246,5.34259173055383,4.56945896759779,4.02392522939868,3.621608643367,0.964498596001274,1.84468463839427,3.94591285554004,1.94752245563986,4.34698458675347,4.96857660638007,2.29262077417466,2.87118718022179,2.29186185982551,3.10263666155317,4.4306954077377,3.87438326201735,4.77872694364621,3.40788740909676,4.58658795363615,3.80659548651907,5.33577578195912,2.17107545172494,1.67359013640493,5.58912132483001,-1.09857360832764,6.31074573643418,12.2512489129758
0.981494377112426,-0.608078878910991,2.39892517959892,4.23395815594773,3.3842906863853,-0.12414487996756,0.305512446889595,28.7610108210895,0.978709499419357,4.8483514150067,1.48406393083987,3.1963488417512,3.05380816429518,4.471224187845,1.2228659365396,2.54267966357142,4.13434791321776,3.57896193930214,1.96306414155792,4.39687848151303,1.40042446187275,2.56714134036731,4.04850114628793,0.414931309170247,2.79141223548968,2.74546706987678,5.91300917303782,2.12343702068648,5.07160366416871,1.12890671619737,3.74833359115104,0.706010595515664,2.50907012023452,0.918561351764317,5.48435067087212,4.40965292539497,4.54153132934384,2.45406952800995,0.305217712569577,-0.129451695304898,3.88129610852789,2.37188403240646,2.60498782846054,4.40205962483296,2.34574623877756,2.76104722579743,2.9629920517375,2.8047620694975,3.80069804513878,3.2995316272682,5.03953746903964,1.63714561212865,1.92820728219267,4.37117526579109,4.28006591236486,-0.200187213879327,2.34477387143031,4.23666559835418,1.18050752064458,5.64200776191238,3.6197387054092
-0.373117758938546,-0.881147026026787,8.61025837936979,4.50606674909562,4.35225341269939,6.11810344385378,-0.338903735954546,31.9796115644785,4.65452963159622,1.32684446891382,2.84357411625865,3.1675271604924,3.09291986156757,5.45622798984171,1.88121502790581,4.50121172489182,4.6935269930787,1.63969245262911,3.68688545698842,3.36475842016144,1.59807990902546,1.60931421073854,3.67265079044675,2.22428519974724,2.89219278355158,2.23717236202226,6.09271388438902,1.56064791392861,5.43847661470774,2.16152727196896,4.57905965443919,1.58624662770327,2.953687141887,1.71347823413375,5.52886541967038,3.9635570383,3.91603179278329,2.22780835111048,1.23595967868972,1.08484453576972,5.79646052345989,-0.130962065199439,1.7882950647271,3.3287935849851,1.6964359520905,4.56008831463874,2.22023382748066,2.98010781368487,4.30159900640602,4.76515651675194,6.02623531910667,3.0027740341268,3.56369249756122,4.57106473480622,3.93377445502997,1.0842905392746,1.98460331063193,4.57268695916437,1.38235946341007,4.99178816643601,13.0402781480052
